,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
24,Loch Lomond - Live,Runrig,spotify:track:0Br9y9mkRNxFsHbunFIusB,0.00627,https://api.spotify.com/v1/audio-analysis/0Br9y9mkRNxFsHbunFIusB,0.27,383867,0.87,0Br9y9mkRNxFsHbunFIusB,0.303,2,0.906,-11.478,0,0.149,120.309,4,https://api.spotify.com/v1/tracks/0Br9y9mkRNxFsHbunFIusB,audio_features,0.0747
25,Perfect Symphony (Ed Sheeran & Andrea Bocelli),Ed Sheeran,spotify:track:3zl7j5ua8mF4JDYuxrfo01,0.586,https://api.spotify.com/v1/audio-analysis/3zl7j5ua8mF4JDYuxrfo01,0.544,265363,0.417,3zl7j5ua8mF4JDYuxrfo01,0.0,8,0.085,-4.387,1,0.0247,95.156,3,https://api.spotify.com/v1/tracks/3zl7j5ua8mF4JDYuxrfo01,audio_features,0.207
26,Jenkins / Arr Ratledge: Adiemus: Adiemus,Karl Jenkins,spotify:track:0CNEZVzQEF8nVnXP4edvnH,0.821,https://api.spotify.com/v1/audio-analysis/0CNEZVzQEF8nVnXP4edvnH,0.284,237427,0.405,0CNEZVzQEF8nVnXP4edvnH,0.219,4,0.174,-16.582,0,0.0654,150.121,3,https://api.spotify.com/v1/tracks/0CNEZVzQEF8nVnXP4edvnH,audio_features,0.161
27,Dumbledore's Army,Nicholas Hooper,spotify:track:2GY8VKvfP3ZtKSk1byDYb1,0.793,https://api.spotify.com/v1/audio-analysis/2GY8VKvfP3ZtKSk1byDYb1,0.337,160253,0.119,2GY8VKvfP3ZtKSk1byDYb1,0.794,7,0.161,-21.437,1,0.0382,80.265,4,https://api.spotify.com/v1/tracks/2GY8VKvfP3ZtKSk1byDYb1,audio_features,0.209
28,"Barber: Adagio for Strings, Op. 11a",Samuel Barber,spotify:track:02ylTjuibTRBrsfv6cdnJk,0.955,https://api.spotify.com/v1/audio-analysis/02ylTjuibTRBrsfv6cdnJk,0.115,383787,0.114,02ylTjuibTRBrsfv6cdnJk,0.917,10,0.0904,-20.418,0,0.0436,89.295,4,https://api.spotify.com/v1/tracks/02ylTjuibTRBrsfv6cdnJk,audio_features,0.0354
29,Highland Cathedral - Live,André Rieu,spotify:track:41VsVdvhFOCBm14W5UJw3S,0.0776,https://api.spotify.com/v1/audio-analysis/41VsVdvhFOCBm14W5UJw3S,0.144,244453,0.509,41VsVdvhFOCBm14W5UJw3S,0.84,10,0.193,-6.08,1,0.03,103.131,4,https://api.spotify.com/v1/tracks/41VsVdvhFOCBm14W5UJw3S,audio_features,0.0763
30,Sh Boom,The Crew Cuts,spotify:track:2v7kumOVTmLUPslWczsVmT,0.863,https://api.spotify.com/v1/audio-analysis/2v7kumOVTmLUPslWczsVmT,0.628,168013,0.488,2v7kumOVTmLUPslWczsVmT,0.0,2,0.191,-4.445,0,0.0491,63.536,4,https://api.spotify.com/v1/tracks/2v7kumOVTmLUPslWczsVmT,audio_features,0.6
31,"Journey To The Island - From ""Jurassic Park"" Soundtrack",John Williams,spotify:track:1FlTlqvF6MXR1knSfZy99Z,0.894,https://api.spotify.com/v1/audio-analysis/1FlTlqvF6MXR1knSfZy99Z,0.189,532707,0.15,1FlTlqvF6MXR1knSfZy99Z,0.918,10,0.12,-18.483,1,0.0362,109.687,4,https://api.spotify.com/v1/tracks/1FlTlqvF6MXR1knSfZy99Z,audio_features,0.0976
32,Romeo + Juliet (arr. P. Bateman): Romeo and Juliet: The Balcony Scene (arr. P. Bateman for piano and orchestra),Craig Armstrong,spotify:track:5FOHBhUtWl2x5Z6qflA8nd,0.96,https://api.spotify.com/v1/audio-analysis/5FOHBhUtWl2x5Z6qflA8nd,0.147,349920,0.0457,5FOHBhUtWl2x5Z6qflA8nd,0.927,0,0.106,-19.188,1,0.042,138.942,1,https://api.spotify.com/v1/tracks/5FOHBhUtWl2x5Z6qflA8nd,audio_features,0.0364
33,Fantasia on Greensleeves,Ralph Vaughan Williams,spotify:track:0dBeZNIXFp3P5RnNQGEu2x,0.837,https://api.spotify.com/v1/audio-analysis/0dBeZNIXFp3P5RnNQGEu2x,0.136,301693,0.0868,0dBeZNIXFp3P5RnNQGEu2x,0.506,0,0.0935,-24.806,0,0.0393,99.648,4,https://api.spotify.com/v1/tracks/0dBeZNIXFp3P5RnNQGEu2x,audio_features,0.0962
34,"Edelweiss - From ""The Sound Of Music""",André Rieu,spotify:track:7AsAaru20VyrUoZebYLETT,0.374,https://api.spotify.com/v1/audio-analysis/7AsAaru20VyrUoZebYLETT,0.162,190573,0.361,7AsAaru20VyrUoZebYLETT,0.607,10,0.12,-11.345,1,0.0362,86.183,4,https://api.spotify.com/v1/tracks/7AsAaru20VyrUoZebYLETT,audio_features,0.124
35,Band Of Brothers Suite Two - Instrumental,London Metropolitan Orchestra,spotify:track:0afZX50fvjXE0WKFahBLJK,0.948,https://api.spotify.com/v1/audio-analysis/0afZX50fvjXE0WKFahBLJK,0.0777,553293,0.252,0afZX50fvjXE0WKFahBLJK,0.871,3,0.0991,-14.669,1,0.0383,79.793,3,https://api.spotify.com/v1/tracks/0afZX50fvjXE0WKFahBLJK,audio_features,0.0388
36,London,James Newton Howard,spotify:track:7hS3i9y9gi81OOFT1rCfSU,0.658,https://api.spotify.com/v1/audio-analysis/7hS3i9y9gi81OOFT1rCfSU,0.443,158613,0.165,7hS3i9y9gi81OOFT1rCfSU,0.927,2,0.358,-20.735,0,0.0307,78.882,3,https://api.spotify.com/v1/tracks/7hS3i9y9gi81OOFT1rCfSU,audio_features,0.106
37,Solomon Vandy,James Newton Howard,spotify:track:2bx0bDhlf5i70c2NYjtahs,0.0699,https://api.spotify.com/v1/audio-analysis/2bx0bDhlf5i70c2NYjtahs,0.222,131587,0.227,2bx0bDhlf5i70c2NYjtahs,0.78,9,0.0789,-14.035,0,0.032,91.183,5,https://api.spotify.com/v1/tracks/2bx0bDhlf5i70c2NYjtahs,audio_features,0.0325
38,He's a Pirate,Klaus Badelt,spotify:track:4AD2dterIUjNt1LFNI9Bvi,0.0223,https://api.spotify.com/v1/audio-analysis/4AD2dterIUjNt1LFNI9Bvi,0.453,90427,0.695,4AD2dterIUjNt1LFNI9Bvi,0.962,10,0.117,-10.953,1,0.0554,70.425,4,https://api.spotify.com/v1/tracks/4AD2dterIUjNt1LFNI9Bvi,audio_features,0.126
39,Forbidden Friendship,John Powell,spotify:track:0S7XIu0dn63ayGxjefd5It,0.859,https://api.spotify.com/v1/audio-analysis/0S7XIu0dn63ayGxjefd5It,0.279,251093,0.295,0S7XIu0dn63ayGxjefd5It,0.94,6,0.547,-15.135,1,0.035,129.169,4,https://api.spotify.com/v1/tracks/0S7XIu0dn63ayGxjefd5It,audio_features,0.381
40,Hymn to the Sea,James Horner,spotify:track:7HEgOGOTgdOsyu7WKvduJ9,0.798,https://api.spotify.com/v1/audio-analysis/7HEgOGOTgdOsyu7WKvduJ9,0.0632,385720,0.0851,7HEgOGOTgdOsyu7WKvduJ9,0.45,9,0.0941,-22.069,1,0.042,63.101,4,https://api.spotify.com/v1/tracks/7HEgOGOTgdOsyu7WKvduJ9,audio_features,0.0392
41,Let The Rest Of The World Go By,John Barry,spotify:track:3mKYpbcP3q0eZwtc68CAOv,0.92,https://api.spotify.com/v1/audio-analysis/3mKYpbcP3q0eZwtc68CAOv,0.324,195160,0.065,3mKYpbcP3q0eZwtc68CAOv,0.635,7,0.0915,-24.595,1,0.0356,68.484,3,https://api.spotify.com/v1/tracks/3mKYpbcP3q0eZwtc68CAOv,audio_features,0.144
42,"At Last, Sunrise",Maree Docia,spotify:track:4z0spwzLajA7R76czkAIEE,0.993,https://api.spotify.com/v1/audio-analysis/4z0spwzLajA7R76czkAIEE,0.607,120500,0.0885,4z0spwzLajA7R76czkAIEE,0.896,11,0.0947,-20.685,1,0.0374,138.019,4,https://api.spotify.com/v1/tracks/4z0spwzLajA7R76czkAIEE,audio_features,0.166
43,Easy To Let Go,James Spiteri,spotify:track:643CeqDlaQVIvL1R8NCU1Y,0.993,https://api.spotify.com/v1/audio-analysis/643CeqDlaQVIvL1R8NCU1Y,0.359,233039,0.0573,643CeqDlaQVIvL1R8NCU1Y,0.889,1,0.104,-22.111,1,0.0372,118.3,4,https://api.spotify.com/v1/tracks/643CeqDlaQVIvL1R8NCU1Y,audio_features,0.201
