,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
122,Corazón,Maluma,spotify:track:4lESS6vuruP6a79KWRaQou,0.283,https://api.spotify.com/v1/audio-analysis/4lESS6vuruP6a79KWRaQou,0.871,184067,0.768,4lESS6vuruP6a79KWRaQou,2.25e-05,4,0.162,-5.401,0,0.122,98.989,4,https://api.spotify.com/v1/tracks/4lESS6vuruP6a79KWRaQou,audio_features,0.765
123,Somos la Revolución (feat. Logan & Shooter),DualCoc,spotify:track:0RQU7cJqeN2NIDeTTUfoHa,0.203,https://api.spotify.com/v1/audio-analysis/0RQU7cJqeN2NIDeTTUfoHa,0.733,166924,0.712,0RQU7cJqeN2NIDeTTUfoHa,0.0,6,0.0973,-7.598,0,0.326,74.994,4,https://api.spotify.com/v1/tracks/0RQU7cJqeN2NIDeTTUfoHa,audio_features,0.378
124,Soy Mejor,Naim & Marcos,spotify:track:5M0OqNn7yhwsB8oxxW9mGX,0.165,https://api.spotify.com/v1/audio-analysis/5M0OqNn7yhwsB8oxxW9mGX,0.772,195827,0.827,5M0OqNn7yhwsB8oxxW9mGX,0.0,10,0.314,-5.943,1,0.0421,98.019,4,https://api.spotify.com/v1/tracks/5M0OqNn7yhwsB8oxxW9mGX,audio_features,0.818
125,Guerrera,DELLAFUENTE,spotify:track:3Q6zROQvMXRtR9NYfDpNWL,0.165,https://api.spotify.com/v1/audio-analysis/3Q6zROQvMXRtR9NYfDpNWL,0.76,208696,0.605,3Q6zROQvMXRtR9NYfDpNWL,0.0,6,0.185,-6.122,1,0.052,115.09,4,https://api.spotify.com/v1/tracks/3Q6zROQvMXRtR9NYfDpNWL,audio_features,0.644
126,Quiero Repetir,Ozuna,spotify:track:0MIcPSq9n2z5H8TAfEstri,0.103,https://api.spotify.com/v1/audio-analysis/0MIcPSq9n2z5H8TAfEstri,0.608,200987,0.753,0MIcPSq9n2z5H8TAfEstri,0.0,0,0.0996,-4.748,0,0.368,97.626,4,https://api.spotify.com/v1/tracks/0MIcPSq9n2z5H8TAfEstri,audio_features,0.482
127,Jingle Bells - Trap Remix,Trap City,spotify:track:5EjXQcLJm0kKFDjZVfyAJn,0.221,https://api.spotify.com/v1/audio-analysis/5EjXQcLJm0kKFDjZVfyAJn,0.78,112537,0.864,5EjXQcLJm0kKFDjZVfyAJn,2.97e-05,2,0.0689,-3.767,1,0.258,75.04,4,https://api.spotify.com/v1/tracks/5EjXQcLJm0kKFDjZVfyAJn,audio_features,0.622
128,Made in Taiwán,Rels B,spotify:track:4Kt4CX4Y5cz5DDlF0yDNtt,0.65,https://api.spotify.com/v1/audio-analysis/4Kt4CX4Y5cz5DDlF0yDNtt,0.899,153651,0.483,4Kt4CX4Y5cz5DDlF0yDNtt,1.54e-06,1,0.146,-9.059,0,0.441,140.047,4,https://api.spotify.com/v1/tracks/4Kt4CX4Y5cz5DDlF0yDNtt,audio_features,0.61
129,Baila Como el Papu,Gli Autogol,spotify:track:3YDvzKeVRET2ATtMNBU9vg,0.0122,https://api.spotify.com/v1/audio-analysis/3YDvzKeVRET2ATtMNBU9vg,0.752,153524,0.93,3YDvzKeVRET2ATtMNBU9vg,0.0311,6,0.641,-5.285,1,0.065,125.021,4,https://api.spotify.com/v1/tracks/3YDvzKeVRET2ATtMNBU9vg,audio_features,0.825
130,Háblame Bajito,Abraham Mateo,spotify:track:1s46xFwjfRUkRlPlX3PwPk,0.135,https://api.spotify.com/v1/audio-analysis/1s46xFwjfRUkRlPlX3PwPk,0.791,270693,0.646,1s46xFwjfRUkRlPlX3PwPk,1.33e-05,11,0.16,-4.598,1,0.117,92.026,4,https://api.spotify.com/v1/tracks/1s46xFwjfRUkRlPlX3PwPk,audio_features,0.256
131,Help Me Help You (feat. Why Don't We),Logan Paul,spotify:track:51w95jAPQDOWN3M7xopWWh,0.205,https://api.spotify.com/v1/audio-analysis/51w95jAPQDOWN3M7xopWWh,0.811,152822,0.641,51w95jAPQDOWN3M7xopWWh,0.0,1,0.547,-4.167,0,0.256,134.971,4,https://api.spotify.com/v1/tracks/51w95jAPQDOWN3M7xopWWh,audio_features,0.781
