,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
104,Moonwalker,Kainbeats,spotify:track:3yk13VXahLJ1U2fQiSFjNV,0.896,https://api.spotify.com/v1/audio-analysis/3yk13VXahLJ1U2fQiSFjNV,0.628,147724,0.152,3yk13VXahLJ1U2fQiSFjNV,0.929,5,0.0909,-17.696,1,0.0342,77.979,4,https://api.spotify.com/v1/tracks/3yk13VXahLJ1U2fQiSFjNV,audio_features,0.171
105,Vagabond Life,C4C,spotify:track:3AMWmf2CQJxjf3Ezwszoyj,0.854,https://api.spotify.com/v1/audio-analysis/3AMWmf2CQJxjf3Ezwszoyj,0.624,144000,0.0991,3AMWmf2CQJxjf3Ezwszoyj,0.884,2,0.0979,-15.983,1,0.0417,84.998,4,https://api.spotify.com/v1/tracks/3AMWmf2CQJxjf3Ezwszoyj,audio_features,0.689
106,Smile From A Friend,fourwalls,spotify:track:1AwXvRDkuXRmXgzxLW10lX,0.931,https://api.spotify.com/v1/audio-analysis/1AwXvRDkuXRmXgzxLW10lX,0.329,154667,0.0382,1AwXvRDkuXRmXgzxLW10lX,0.878,1,0.113,-25.635,1,0.0591,85.156,4,https://api.spotify.com/v1/tracks/1AwXvRDkuXRmXgzxLW10lX,audio_features,0.13
107,Discover,Elior,spotify:track:2g54UaHmEIikFuEPNLACBB,0.84,https://api.spotify.com/v1/audio-analysis/2g54UaHmEIikFuEPNLACBB,0.665,159529,0.183,2g54UaHmEIikFuEPNLACBB,0.953,8,0.11,-15.811,1,0.0386,137.39,4,https://api.spotify.com/v1/tracks/2g54UaHmEIikFuEPNLACBB,audio_features,0.395
108,Microscopic,Kupla,spotify:track:1XzsBm1dkNZNZFO0aUe5xH,0.263,https://api.spotify.com/v1/audio-analysis/1XzsBm1dkNZNZFO0aUe5xH,0.645,164819,0.402,1XzsBm1dkNZNZFO0aUe5xH,0.245,10,0.187,-7.074,0,0.0505,145.369,1,https://api.spotify.com/v1/tracks/1XzsBm1dkNZNZFO0aUe5xH,audio_features,0.248
109,Over The Moon,Team Astro,spotify:track:6wUsSPLdh04QhsLzN6d82U,0.778,https://api.spotify.com/v1/audio-analysis/6wUsSPLdh04QhsLzN6d82U,0.624,175577,0.307,6wUsSPLdh04QhsLzN6d82U,0.894,10,0.0973,-11.662,1,0.0435,80.984,4,https://api.spotify.com/v1/tracks/6wUsSPLdh04QhsLzN6d82U,audio_features,0.155
110,Moonfall,Towerz,spotify:track:6PAytjP4Lbk4HqMAMUcU7q,0.968,https://api.spotify.com/v1/audio-analysis/6PAytjP4Lbk4HqMAMUcU7q,0.625,156273,0.245,6PAytjP4Lbk4HqMAMUcU7q,0.813,7,0.162,-17.823,0,0.0319,85.995,4,https://api.spotify.com/v1/tracks/6PAytjP4Lbk4HqMAMUcU7q,audio_features,0.132
111,Blue Terrain,Refeeld,spotify:track:3s9qCeRZMsK9xGWjjv0EuS,0.955,https://api.spotify.com/v1/audio-analysis/3s9qCeRZMsK9xGWjjv0EuS,0.598,180741,0.266,3s9qCeRZMsK9xGWjjv0EuS,0.908,10,0.101,-15.475,1,0.0321,146.062,4,https://api.spotify.com/v1/tracks/3s9qCeRZMsK9xGWjjv0EuS,audio_features,0.236
112,At Ease,S N U G,spotify:track:0ulK0vmWk8lllEDd3b1EKA,0.947,https://api.spotify.com/v1/audio-analysis/0ulK0vmWk8lllEDd3b1EKA,0.58,104644,0.393,0ulK0vmWk8lllEDd3b1EKA,0.664,9,0.0741,-12.68,0,0.0383,129.996,4,https://api.spotify.com/v1/tracks/0ulK0vmWk8lllEDd3b1EKA,audio_features,0.114
113,Phantasm,Casiio,spotify:track:3sLE4qjauZPuKefQ8V9DTU,0.818,https://api.spotify.com/v1/audio-analysis/3sLE4qjauZPuKefQ8V9DTU,0.608,124452,0.0691,3sLE4qjauZPuKefQ8V9DTU,0.929,6,0.0919,-13.308,1,0.0983,81.014,4,https://api.spotify.com/v1/tracks/3sLE4qjauZPuKefQ8V9DTU,audio_features,0.203
