,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
146,Ramble On - 1990 Remaster,Led Zeppelin,spotify:track:3MODES4TNtygekLl146Dxd,0.072,https://api.spotify.com/v1/audio-analysis/3MODES4TNtygekLl146Dxd,0.468,263333,0.607,3MODES4TNtygekLl146Dxd,0.000852,9,0.225,-11.367,1,0.0336,98.429,4,https://api.spotify.com/v1/tracks/3MODES4TNtygekLl146Dxd,audio_features,0.886
147,Going to California - Remaster,Led Zeppelin,spotify:track:70gbuMqwNBE2Y5rkQJE9By,0.943,https://api.spotify.com/v1/audio-analysis/70gbuMqwNBE2Y5rkQJE9By,0.503,212161,0.265,70gbuMqwNBE2Y5rkQJE9By,0.045,2,0.0867,-15.913,1,0.0333,78.044,4,https://api.spotify.com/v1/tracks/70gbuMqwNBE2Y5rkQJE9By,audio_features,0.522
148,City Of Tiny Lites,Frank Zappa,spotify:track:4jmPOguDdUsyDmkijWi1ZB,0.00248,https://api.spotify.com/v1/audio-analysis/4jmPOguDdUsyDmkijWi1ZB,0.342,330267,0.808,4jmPOguDdUsyDmkijWi1ZB,0.000284,5,0.278,-9.354,1,0.0822,164.968,4,https://api.spotify.com/v1/tracks/4jmPOguDdUsyDmkijWi1ZB,audio_features,0.558
149,Rat Race,Bob Marley & The Wailers,spotify:track:6EmP97fPXI3aiHnrsHuj08,0.067,https://api.spotify.com/v1/audio-analysis/6EmP97fPXI3aiHnrsHuj08,0.704,170627,0.38,6EmP97fPXI3aiHnrsHuj08,2.96e-06,10,0.0765,-12.16,1,0.423,76.298,4,https://api.spotify.com/v1/tracks/6EmP97fPXI3aiHnrsHuj08,audio_features,0.711
150,Guiltiness,Bob Marley & The Wailers,spotify:track:6HrfowLOfZo2hy01Md494V,0.0258,https://api.spotify.com/v1/audio-analysis/6HrfowLOfZo2hy01Md494V,0.899,199973,0.389,6HrfowLOfZo2hy01Md494V,0.000426,9,0.0481,-10.042,0,0.227,121.161,4,https://api.spotify.com/v1/tracks/6HrfowLOfZo2hy01Md494V,audio_features,0.776
151,"Crazy Baldhead / Running Away - Live At Rainbow Theatre, London/1977",Bob Marley & The Wailers,spotify:track:7oAoxDeJzuxMO4fGSFZyN7,0.375,https://api.spotify.com/v1/audio-analysis/7oAoxDeJzuxMO4fGSFZyN7,0.797,561600,0.548,7oAoxDeJzuxMO4fGSFZyN7,0.000983,6,0.689,-9.487,0,0.119,132.454,4,https://api.spotify.com/v1/tracks/7oAoxDeJzuxMO4fGSFZyN7,audio_features,0.801
152,Satisfy My Soul,Bob Marley & The Wailers,spotify:track:5Uv1YNz6uBepPLDdoFANKQ,0.00333,https://api.spotify.com/v1/audio-analysis/5Uv1YNz6uBepPLDdoFANKQ,0.779,271000,0.418,5Uv1YNz6uBepPLDdoFANKQ,0.000138,7,0.252,-9.207,1,0.188,127.942,4,https://api.spotify.com/v1/tracks/5Uv1YNz6uBepPLDdoFANKQ,audio_features,0.425
153,She's Gone,Bob Marley & The Wailers,spotify:track:13otWLjL9pyDbK4u2435PZ,0.0316,https://api.spotify.com/v1/audio-analysis/13otWLjL9pyDbK4u2435PZ,0.573,145347,0.423,13otWLjL9pyDbK4u2435PZ,0.0,11,0.0523,-12.017,0,0.157,148.819,5,https://api.spotify.com/v1/tracks/13otWLjL9pyDbK4u2435PZ,audio_features,0.588
154,Summer Song,Joe Satriani,spotify:track:3zvBkrRyrDFmcJAfmZLEOT,1.1e-05,https://api.spotify.com/v1/audio-analysis/3zvBkrRyrDFmcJAfmZLEOT,0.384,297800,0.917,3zvBkrRyrDFmcJAfmZLEOT,0.927,2,0.101,-5.764,1,0.035,162.128,4,https://api.spotify.com/v1/tracks/3zvBkrRyrDFmcJAfmZLEOT,audio_features,0.48
155,Bete Balanço (Style Cazuza) - [Karaoke Version],Brazilian HitMakers,spotify:track:6Ul2MYrZx9LNTDRJb23Pdt,0.262,https://api.spotify.com/v1/audio-analysis/6Ul2MYrZx9LNTDRJb23Pdt,0.731,161124,0.517,6Ul2MYrZx9LNTDRJb23Pdt,0.873,4,0.076,-13.678,0,0.0285,124.61,4,https://api.spotify.com/v1/tracks/6Ul2MYrZx9LNTDRJb23Pdt,audio_features,0.855
