,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
35,Beautiful Girls,Sean Kingston,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,0.15,https://api.spotify.com/v1/audio-analysis/1hGy2eLcmC8eKx7qr1tOqx,0.762,225373,0.661,1hGy2eLcmC8eKx7qr1tOqx,0.0,1,0.256,-6.075,0,0.0687,130.009,4,https://api.spotify.com/v1/tracks/1hGy2eLcmC8eKx7qr1tOqx,audio_features,0.769
36,Year 3000,Jonas Brothers,spotify:track:7BbyWKteSctTKe696qf7fw,0.0163,https://api.spotify.com/v1/audio-analysis/7BbyWKteSctTKe696qf7fw,0.622,201813,0.919,7BbyWKteSctTKe696qf7fw,6.87e-06,11,0.523,-4.088,1,0.0651,107.06,4,https://api.spotify.com/v1/tracks/7BbyWKteSctTKe696qf7fw,audio_features,0.81
37,"Introducing Me - From ""Camp Rock 2: The Final Jam""",Nick Jonas,spotify:track:74tQaH4CxM5Rs9BzerEbHr,0.46,https://api.spotify.com/v1/audio-analysis/74tQaH4CxM5Rs9BzerEbHr,0.513,186893,0.496,74tQaH4CxM5Rs9BzerEbHr,0.0,11,0.106,-6.049,1,0.0511,113.072,4,https://api.spotify.com/v1/tracks/74tQaH4CxM5Rs9BzerEbHr,audio_features,0.676
38,Lovebug,Jonas Brothers,spotify:track:2EdY6b4bS7l0Dqbwfiz1a5,0.132,https://api.spotify.com/v1/audio-analysis/2EdY6b4bS7l0Dqbwfiz1a5,0.614,220693,0.494,2EdY6b4bS7l0Dqbwfiz1a5,0.0,4,0.197,-6.17,1,0.0536,78.897,4,https://api.spotify.com/v1/tracks/2EdY6b4bS7l0Dqbwfiz1a5,audio_features,0.532
39,The Sweet Escape,Gwen Stefani,spotify:track:66ZcOcouenzZEnzTJvoFmH,0.191,https://api.spotify.com/v1/audio-analysis/66ZcOcouenzZEnzTJvoFmH,0.756,246467,0.77,66ZcOcouenzZEnzTJvoFmH,0.0,1,0.178,-3.502,1,0.0343,119.961,4,https://api.spotify.com/v1/tracks/66ZcOcouenzZEnzTJvoFmH,audio_features,0.73
40,Fergalicious,Fergie,spotify:track:1D066zixBwqFYqBhKgdPzp,0.0576,https://api.spotify.com/v1/audio-analysis/1D066zixBwqFYqBhKgdPzp,0.906,292373,0.584,1D066zixBwqFYqBhKgdPzp,0.0,8,0.128,-7.72,0,0.316,129.055,4,https://api.spotify.com/v1/tracks/1D066zixBwqFYqBhKgdPzp,audio_features,0.831
41,My Boo,Usher,spotify:track:68vgtRHr7iZHpzGpon6Jlo,0.257,https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo,0.662,223440,0.507,68vgtRHr7iZHpzGpon6Jlo,0.0,5,0.0465,-8.238,1,0.118,86.412,4,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo,audio_features,0.676
42,Rocketeer,Far East Movement,spotify:track:45sDIKapDyxPl307QpEAwl,0.181,https://api.spotify.com/v1/audio-analysis/45sDIKapDyxPl307QpEAwl,0.664,211253,0.845,45sDIKapDyxPl307QpEAwl,0.0,4,0.267,-6.115,0,0.0461,96.005,4,https://api.spotify.com/v1/tracks/45sDIKapDyxPl307QpEAwl,audio_features,0.357
43,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,0.0319,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,0.646,210960,0.795,0qOnSQQF0yzuPWsXrQ9paz,0.0,9,0.267,-3.293,1,0.0976,89.99,4,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,audio_features,0.796
44,DONTTRUSTME,3OH!3,spotify:track:5jzX4dWVQeBTtfBaXnMRt5,0.0163,https://api.spotify.com/v1/audio-analysis/5jzX4dWVQeBTtfBaXnMRt5,0.791,192573,0.713,5jzX4dWVQeBTtfBaXnMRt5,0.0,5,0.189,-3.742,0,0.254,130.012,4,https://api.spotify.com/v1/tracks/5jzX4dWVQeBTtfBaXnMRt5,audio_features,0.514
45,STARSTRUKK (feat. Katy Perry),3OH!3,spotify:track:1hBM2D1ULT3aeKuddSwPsK,0.00175,https://api.spotify.com/v1/audio-analysis/1hBM2D1ULT3aeKuddSwPsK,0.607,202667,0.805,1hBM2D1ULT3aeKuddSwPsK,0.0,11,0.231,-5.579,0,0.0608,139.894,4,https://api.spotify.com/v1/tracks/1hBM2D1ULT3aeKuddSwPsK,audio_features,0.232
46,Sugar,Maroon 5,spotify:track:2iuZJX9X9P0GKaE93xcPjk,0.0591,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,0.748,235493,0.788,2iuZJX9X9P0GKaE93xcPjk,0.0,1,0.0863,-7.055,1,0.0334,120.076,4,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,audio_features,0.884
