,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
53,Sweet Emotion,Aerosmith,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,0.00298,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,0.38,274133,0.76,24NwBd5vZ2CK8VOQVnqdxr,0.0294,9,0.104,-10.961,1,0.0378,99.437,4,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,audio_features,0.491
54,Sweet Emotion,Aerosmith,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,0.00298,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,0.38,274133,0.76,24NwBd5vZ2CK8VOQVnqdxr,0.0294,9,0.104,-10.961,1,0.0378,99.437,4,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,audio_features,0.491
55,Sweet Emotion,Aerosmith,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,0.00298,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,0.38,274133,0.76,24NwBd5vZ2CK8VOQVnqdxr,0.0294,9,0.104,-10.961,1,0.0378,99.437,4,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,audio_features,0.491
56,Sweet Emotion,Aerosmith,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,0.00298,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,0.38,274133,0.76,24NwBd5vZ2CK8VOQVnqdxr,0.0294,9,0.104,-10.961,1,0.0378,99.437,4,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,audio_features,0.491
57,Hot for Teacher - 2015 Remaster,Van Halen,spotify:track:6QDbGdbJ57Mtkflsg42WV5,0.000652,https://api.spotify.com/v1/audio-analysis/6QDbGdbJ57Mtkflsg42WV5,0.551,282747,0.947,6QDbGdbJ57Mtkflsg42WV5,0.000257,2,0.0637,-4.671,1,0.152,127.657,4,https://api.spotify.com/v1/tracks/6QDbGdbJ57Mtkflsg42WV5,audio_features,0.466
58,Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:2d4e45fmUnguxh6yqC7gNT,0.214,https://api.spotify.com/v1/audio-analysis/2d4e45fmUnguxh6yqC7gNT,0.668,231933,0.906,2d4e45fmUnguxh6yqC7gNT,0.00245,11,0.135,-4.881,0,0.17,135.653,4,https://api.spotify.com/v1/tracks/2d4e45fmUnguxh6yqC7gNT,audio_features,0.507
59,Hotel California - 2013 Remaster,Eagles,spotify:track:40riOy7x9W7GXjyGp4pjAv,0.00574,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,0.579,391376,0.508,40riOy7x9W7GXjyGp4pjAv,0.000494,2,0.0575,-9.484,1,0.027,147.125,4,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,audio_features,0.609
60,Gimme All Your Lovin',ZZ Top,spotify:track:0OBwxFLu6Yj61s2OagYbgY,0.00322,https://api.spotify.com/v1/audio-analysis/0OBwxFLu6Yj61s2OagYbgY,0.63,241080,0.788,0OBwxFLu6Yj61s2OagYbgY,0.0237,5,0.0883,-6.7,1,0.0298,120.059,4,https://api.spotify.com/v1/tracks/0OBwxFLu6Yj61s2OagYbgY,audio_features,0.63
61,(Don't Fear) The Reaper,Blue Öyster Cult,spotify:track:5QTxFnGygVM4jFQiBovmRo,0.0029,https://api.spotify.com/v1/audio-analysis/5QTxFnGygVM4jFQiBovmRo,0.333,308120,0.927,5QTxFnGygVM4jFQiBovmRo,0.000208,9,0.297,-8.55,0,0.0733,141.466,4,https://api.spotify.com/v1/tracks/5QTxFnGygVM4jFQiBovmRo,audio_features,0.385
62,Youth Gone Wild,Skid Row,spotify:track:1jF5Id0OPFU1Mae8BEUF5u,0.00202,https://api.spotify.com/v1/audio-analysis/1jF5Id0OPFU1Mae8BEUF5u,0.536,198907,0.72,1jF5Id0OPFU1Mae8BEUF5u,0.000127,7,0.357,-11.277,0,0.0436,117.367,4,https://api.spotify.com/v1/tracks/1jF5Id0OPFU1Mae8BEUF5u,audio_features,0.633
63,For Those About to Rock (We Salute You),AC/DC,spotify:track:17lu4tymfnhmcIDlzBbtAb,0.000376,https://api.spotify.com/v1/audio-analysis/17lu4tymfnhmcIDlzBbtAb,0.37,344240,0.919,17lu4tymfnhmcIDlzBbtAb,0.419,4,0.49,-5.721,1,0.102,134.021,4,https://api.spotify.com/v1/tracks/17lu4tymfnhmcIDlzBbtAb,audio_features,0.471
64,867-5309 / Jenny,Tommy Tutone,spotify:track:6iX1f3r7oUJnMbGgQ2gx1j,0.0264,https://api.spotify.com/v1/audio-analysis/6iX1f3r7oUJnMbGgQ2gx1j,0.584,226200,0.708,6iX1f3r7oUJnMbGgQ2gx1j,0.00364,5,0.112,-10.039,1,0.0593,137.657,4,https://api.spotify.com/v1/tracks/6iX1f3r7oUJnMbGgQ2gx1j,audio_features,0.564
65,Runnin' with the Devil - 2015 Remaster,Van Halen,spotify:track:3KhF2YiNpJvGpfiCW45R6D,0.148,https://api.spotify.com/v1/audio-analysis/3KhF2YiNpJvGpfiCW45R6D,0.472,214960,0.9,3KhF2YiNpJvGpfiCW45R6D,0.000297,8,0.34,-6.406,0,0.0582,95.826,4,https://api.spotify.com/v1/tracks/3KhF2YiNpJvGpfiCW45R6D,audio_features,0.42
66,Detroit Rock City,KISS,spotify:track:2jz6rWGqVCYsymwxGoaON4,0.0421,https://api.spotify.com/v1/audio-analysis/2jz6rWGqVCYsymwxGoaON4,0.546,215933,0.9,2jz6rWGqVCYsymwxGoaON4,4.57e-05,5,0.292,-6.728,1,0.0691,90.591,4,https://api.spotify.com/v1/tracks/2jz6rWGqVCYsymwxGoaON4,audio_features,0.447
67,Separate Ways (Worlds Apart),Journey,spotify:track:4ECNtOnqzxutZkXP4TE3n3,0.0188,https://api.spotify.com/v1/audio-analysis/4ECNtOnqzxutZkXP4TE3n3,0.451,323707,0.962,4ECNtOnqzxutZkXP4TE3n3,3.17e-06,0,0.277,-3.947,1,0.0734,131.435,4,https://api.spotify.com/v1/tracks/4ECNtOnqzxutZkXP4TE3n3,audio_features,0.377
68,Here I Go Again,Whitesnake,spotify:track:29pzjF6ZkzcW3ofgOVbF0t,0.369,https://api.spotify.com/v1/audio-analysis/29pzjF6ZkzcW3ofgOVbF0t,0.213,308800,0.634,29pzjF6ZkzcW3ofgOVbF0t,0.00199,4,0.359,-12.967,0,0.0596,174.443,4,https://api.spotify.com/v1/tracks/29pzjF6ZkzcW3ofgOVbF0t,audio_features,0.354
69,Jet Airliner - Remastered 2017,Steve Miller Band,spotify:track:02Y5MRZD7AsElSRxsQtQzw,0.0818,https://api.spotify.com/v1/audio-analysis/02Y5MRZD7AsElSRxsQtQzw,0.511,215966,0.857,02Y5MRZD7AsElSRxsQtQzw,0.0,0,0.473,-7.54,1,0.0402,121.516,4,https://api.spotify.com/v1/tracks/02Y5MRZD7AsElSRxsQtQzw,audio_features,0.722
70,Enter Sandman,Metallica,spotify:track:5BIMPccDwShpXq784RJlJp,0.00206,https://api.spotify.com/v1/audio-analysis/5BIMPccDwShpXq784RJlJp,0.579,331573,0.824,5BIMPccDwShpXq784RJlJp,0.00903,6,0.059,-8.71,0,0.03,123.331,4,https://api.spotify.com/v1/tracks/5BIMPccDwShpXq784RJlJp,audio_features,0.635
71,Shoot to Thrill,AC/DC,spotify:track:0C80GCp0mMuBzLf3EAXqxv,0.000239,https://api.spotify.com/v1/audio-analysis/0C80GCp0mMuBzLf3EAXqxv,0.457,317427,0.904,0C80GCp0mMuBzLf3EAXqxv,0.0879,2,0.396,-5.303,1,0.0747,141.038,4,https://api.spotify.com/v1/tracks/0C80GCp0mMuBzLf3EAXqxv,audio_features,0.48
72,Hot Blooded,Foreigner,spotify:track:6xMHglHoafdDFGXS6qfwSH,0.229,https://api.spotify.com/v1/audio-analysis/6xMHglHoafdDFGXS6qfwSH,0.705,268693,0.806,6xMHglHoafdDFGXS6qfwSH,0.0,0,0.0676,-4.83,1,0.0814,117.945,4,https://api.spotify.com/v1/tracks/6xMHglHoafdDFGXS6qfwSH,audio_features,0.763
73,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,spotify:track:6fybp4N6eW3bsFAvARxyVe,0.021,https://api.spotify.com/v1/audio-analysis/6fybp4N6eW3bsFAvARxyVe,0.518,227800,0.938,6fybp4N6eW3bsFAvARxyVe,0.000305,8,0.288,-5.964,0,0.0416,139.138,4,https://api.spotify.com/v1/tracks/6fybp4N6eW3bsFAvARxyVe,audio_features,0.71
74,Here I Go Again 87 - 2017 Remastered Version,Whitesnake,spotify:track:0PP933bHgvV0eD19dG3ms5,0.151,https://api.spotify.com/v1/audio-analysis/0PP933bHgvV0eD19dG3ms5,0.384,275693,0.846,0PP933bHgvV0eD19dG3ms5,7.73e-05,7,0.0913,-5.591,1,0.0365,90.172,4,https://api.spotify.com/v1/tracks/0PP933bHgvV0eD19dG3ms5,audio_features,0.272
