,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
50,My Funny Valentine,Chet Baker,spotify:track:4l9hml2UCnxoNI3yCdL1BW,0.941,https://api.spotify.com/v1/audio-analysis/4l9hml2UCnxoNI3yCdL1BW,0.438,141133.0,0.00756,4l9hml2UCnxoNI3yCdL1BW,0.00643,0.0,0.109,-26.44,0.0,0.0382,133.32,4.0,https://api.spotify.com/v1/tracks/4l9hml2UCnxoNI3yCdL1BW,audio_features,0.277
51,You Do Something To Me,Frank Sinatra,spotify:track:1EwRraIXZIql6gqUzbPfD0,0.844,https://api.spotify.com/v1/audio-analysis/1EwRraIXZIql6gqUzbPfD0,0.496,156360.0,0.215,1EwRraIXZIql6gqUzbPfD0,3.23e-06,3.0,0.12,-13.644,1.0,0.068,170.507,4.0,https://api.spotify.com/v1/tracks/1EwRraIXZIql6gqUzbPfD0,audio_features,0.549
52,Too Darn Hot,Ella Fitzgerald,spotify:track:2iZBXzlIdrs3MfywKHnZLC,0.693,https://api.spotify.com/v1/audio-analysis/2iZBXzlIdrs3MfywKHnZLC,0.612,223326.0,0.204,2iZBXzlIdrs3MfywKHnZLC,0.0,7.0,0.0612,-16.559,0.0,0.307,162.901,4.0,https://api.spotify.com/v1/tracks/2iZBXzlIdrs3MfywKHnZLC,audio_features,0.865
53,Somebody Nobody Loves,Ella Fitzgerald,spotify:track:09YA69BZ3WNTwHCnSroFjI,0.884,https://api.spotify.com/v1/audio-analysis/09YA69BZ3WNTwHCnSroFjI,0.643,192840.0,0.173,09YA69BZ3WNTwHCnSroFjI,0.0,2.0,0.159,-8.137,0.0,0.0314,108.215,4.0,https://api.spotify.com/v1/tracks/09YA69BZ3WNTwHCnSroFjI,audio_features,0.547
54,All Of You,Ella Fitzgerald,spotify:track:2W2B9NSW7MfOJQ7vxdCedz,0.973,https://api.spotify.com/v1/audio-analysis/2W2B9NSW7MfOJQ7vxdCedz,0.506,101547.0,0.00682,2W2B9NSW7MfOJQ7vxdCedz,0.0,0.0,0.0923,-25.729,1.0,0.0777,101.853,4.0,https://api.spotify.com/v1/tracks/2W2B9NSW7MfOJQ7vxdCedz,audio_features,0.342
55,Big Stuff,Billie Holiday,spotify:track:77hZfFNx4OcsVWsTGC4M5b,0.785,https://api.spotify.com/v1/audio-analysis/77hZfFNx4OcsVWsTGC4M5b,0.375,167053.0,0.278,77hZfFNx4OcsVWsTGC4M5b,4.15e-06,9.0,0.0977,-11.04,1.0,0.0285,68.666,4.0,https://api.spotify.com/v1/tracks/77hZfFNx4OcsVWsTGC4M5b,audio_features,0.156
56,My Man,Billie Holiday,spotify:track:2J57Etbwf5Iafefb3pRlYI,0.993,https://api.spotify.com/v1/audio-analysis/2J57Etbwf5Iafefb3pRlYI,0.781,185147.0,0.214,2J57Etbwf5Iafefb3pRlYI,0.738,3.0,0.0929,-12.036,1.0,0.0762,100.192,4.0,https://api.spotify.com/v1/tracks/2J57Etbwf5Iafefb3pRlYI,audio_features,0.642
57,Straighten Up And Fly Right,Nat King Cole,spotify:track:3vXRZhHnVB3Z5scbRgH1ah,0.955,https://api.spotify.com/v1/audio-analysis/3vXRZhHnVB3Z5scbRgH1ah,0.798,156493.0,0.219,3vXRZhHnVB3Z5scbRgH1ah,0.000299,5.0,0.12,-14.195,0.0,0.0565,76.794,4.0,https://api.spotify.com/v1/tracks/3vXRZhHnVB3Z5scbRgH1ah,audio_features,0.666
58,Witchcraft,Frank Sinatra,spotify:track:6KCHAhIxry1g0t6HcLep7c,0.82,https://api.spotify.com/v1/audio-analysis/6KCHAhIxry1g0t6HcLep7c,0.621,172640.0,0.362,6KCHAhIxry1g0t6HcLep7c,0.0,5.0,0.956,-13.726,0.0,0.183,113.899,4.0,https://api.spotify.com/v1/tracks/6KCHAhIxry1g0t6HcLep7c,audio_features,0.491
59,Into Each Life Some Rain Must Fall,Ella Fitzgerald,spotify:track:5uuAMeed4GA5s4W4illG0p,0.94,https://api.spotify.com/v1/audio-analysis/5uuAMeed4GA5s4W4illG0p,0.545,190747.0,0.265,5uuAMeed4GA5s4W4illG0p,6.82e-05,7.0,0.068,-8.213,0.0,0.0374,133.333,4.0,https://api.spotify.com/v1/tracks/5uuAMeed4GA5s4W4illG0p,audio_features,0.489
